car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,38,,arrived,,arrived,7.5798539190515735,,,
Car 0,,5,13,,,start_charge,,starting to charge at Charger 13 (fid=5),7.5798539190515735,,0.0,
Car 1,,,,10,,arrived,,arrived,13.602351562862928,,,
Car 1,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),13.602351562862928,,0.0,
Car 2,,,,8,,arrived,,arrived,42.289015372296475,,,
Car 2,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),42.289015372296475,,0.0,
Car 3,,,,80,,arrived,,arrived,57.737702150062965,,,
Car 3,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),57.737702150062965,,0.0,
Car 4,,,,19,,arrived,,arrived,65.11111608304516,,,
Car 4,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),65.11111608304516,,0.0,
Car 5,,,,48,,arrived,,arrived,72.56385791333477,,,
Car 5,,31,7,,,start_charge,,starting to charge at Charger 7 (fid=31),72.56385791333477,,0.0,
Car 6,,,,40,,arrived,,arrived,74.8464590957451,,,
Car 6,,40,11,,,start_charge,,starting to charge at Charger 11 (fid=40),74.8464590957451,,0.0,
Car 0,74.0,5,13,,,done,,done charging,81.57985391905157,,,181.46240868517273
Car 2,50.0,73,5,,,done,,done charging,92.28901537229648,,,237.46549237048123
Car 1,93.0,73,5,,,done,,done charging,106.60235156286294,,,247.04556155853186
Car 7,,,,17,,arrived,,arrived,119.94771234975474,,,
Car 7,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),119.94771234975474,,0.0,
Car 5,48.0,31,7,,,done,,done charging,120.56385791333477,,,126.03040610102086
Car 3,76.0,308440,0,,,done,,done charging,133.73770215006297,,,198.60984272798243
Car 8,,,,8,,arrived,,arrived,147.18794586828858,,,
Car 8,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),147.18794586828858,,0.0,
Car 9,,,,74,,arrived,,arrived,147.5480257663438,,,
Car 10,,,,54,,arrived,,arrived,149.69896163335068,,,
Car 10,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),149.69896163335068,,0.0,
Car 9,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",152.5480257663438,3,,
Car 9,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),152.81165194790788,,5.0,
Car 11,,,,15,,arrived,,arrived,158.51210610432642,,,
Car 11,,40,11,,,start_charge,,starting to charge at Charger 11 (fid=40),158.51210610432642,,0.0,
Car 4,109.0,308440,0,,,done,,done charging,174.11111608304515,,,39.39853473454384
Car 6,103.0,40,11,,,done,,done charging,177.8464590957451,,,54.2443812829848
Car 12,,,,73,,arrived,,arrived,185.37393740643537,,,
Car 12,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),185.37393740643537,,0.0,
Car 13,,,,8,,arrived,,arrived,191.53385053456094,,,
Car 14,,,,39,,arrived,,arrived,194.05097756938233,,,
Car 14,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),194.05097756938233,,0.0,
