car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,73,,arrived,,arrived,37.374101693382116,,,
Car 0,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),37.374101693382116,,0.0,
Car 1,,,,4,,arrived,,arrived,44.39391448439584,,,
Car 1,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),44.39391448439584,,0.0,
Car 2,,,,77,,arrived,,arrived,44.50721935564376,,,
Car 2,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),44.50721935564376,,0.0,
Car 3,,,,64,,arrived,,arrived,47.7116139339418,,,
Car 3,,64,18,,,start_charge,,starting to charge at Charger 18 (fid=64),47.7116139339418,,0.0,
Car 4,,,,9,,arrived,,arrived,56.54701702662302,,,
Car 4,,8,16,,,start_charge,,starting to charge at Charger 16 (fid=8),56.54701702662302,,0.0,
Car 5,,,,3,,arrived,,arrived,61.74031369701689,,,
Car 5,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 11 (fid=40)",66.74031369701689,11,,
Car 5,,40,11,,,start_charge,,starting to charge at Charger 11 (fid=40),69.06865543881953,,5.0,
Car 6,,,,56,,arrived,,arrived,87.93735926268633,,,
Car 6,,57,14,,,start_charge,,starting to charge at Charger 14 (fid=57),87.93735926268633,,0.0,
Car 7,,,,26,,arrived,,arrived,98.93847318821545,,,
Car 7,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),98.93847318821545,,0.0,
Car 0,77.0,73,5,,,done,,done charging,114.37410169338212,,,62.537028395157705
Car 8,,,,41,,arrived,,arrived,115.33949979992502,,,
Car 8,,31,7,,,start_charge,,starting to charge at Charger 7 (fid=31),115.33949979992502,,0.0,
Car 9,,,,22,,arrived,,arrived,116.60140301989883,,,
Car 9,,31,7,,,start_charge,,starting to charge at Charger 7 (fid=31),116.60140301989883,,0.0,
Car 4,65.0,8,16,,,done,,done charging,121.54701702662302,,,118.27804678478897
Car 3,76.0,64,18,,,done,,done charging,123.7116139339418,,,56.936895790174574
Car 10,,,,14,,arrived,,arrived,126.79235787918866,,,
Car 10,,35,17,,,start_charge,,starting to charge at Charger 17 (fid=35),126.79235787918866,,0.0,
Car 11,,,,11,,arrived,,arrived,134.79436995718982,,,
Car 11,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 5 (fid=73)",139.79436995718982,5,,
Car 11,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),142.82355897870937,,5.0,
Car 12,,,,10,,arrived,,arrived,148.14414286692983,,,
Car 12,,8,16,,,start_charge,,starting to charge at Charger 16 (fid=8),148.14414286692983,,0.0,
Car 2,104.0,60,6,,,done,,done charging,148.50721935564377,,,158.42291775123473
Car 13,,,,34,,arrived,,arrived,152.6256515541558,,,
Car 13,,30,10,,,start_charge,,starting to charge at Charger 10 (fid=30),152.6256515541558,,0.0,
