car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,38,,arrived,,arrived,5.111116083045159,,,
Car 0,,4,20,,,start_charge,,starting to charge at Charger 20 (fid=4),5.111116083045159,,0.0,
Car 1,,,,10,,arrived,,arrived,7.5798539190515735,,,
Car 1,,8,16,,,start_charge,,starting to charge at Charger 16 (fid=8),7.5798539190515735,,0.0,
Car 2,,,,8,,arrived,,arrived,12.563857913334768,,,
Car 2,,8,16,,,start_charge,,starting to charge at Charger 16 (fid=8),12.563857913334768,,0.0,
Car 3,,,,80,,arrived,,arrived,13.602351562862928,,,
Car 3,,35,18,,,start_charge,,starting to charge at Charger 18 (fid=35),13.602351562862928,,0.0,
Car 4,,,,19,,arrived,,arrived,14.846459095745104,,,
Car 4,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),14.846459095745104,,0.0,
Car 5,,,,48,,arrived,,arrived,42.289015372296475,,,
Car 5,,27,26,,,start_charge,,starting to charge at Charger 26 (fid=27),42.289015372296475,,0.0,
Car 6,,,,40,,arrived,,arrived,57.737702150062965,,,
Car 6,,40,11,,,start_charge,,starting to charge at Charger 11 (fid=40),57.737702150062965,,0.0,
Car 7,,,,17,,arrived,,arrived,59.947712349754745,,,
Car 7,,35,18,,,start_charge,,starting to charge at Charger 18 (fid=35),59.947712349754745,,0.0,
Car 2,50.0,8,16,,,done,,done charging,62.56385791333477,,,51.031920891441445
Car 8,,,,8,,arrived,,arrived,65.37393740643537,,,
Car 8,,8,16,,,start_charge,,starting to charge at Charger 16 (fid=8),65.37393740643537,,0.0,
Car 9,,,,74,,arrived,,arrived,71.53385053456093,,,
Car 9,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),71.53385053456093,,0.0,
Car 10,,,,54,,arrived,,arrived,74.05097756938233,,,
Car 10,,57,14,,,start_charge,,starting to charge at Charger 14 (fid=57),74.05097756938233,,0.0,
Car 0,74.0,4,20,,,done,,done charging,79.11111608304516,,,164.30281135379124
Car 11,,,,15,,arrived,,arrived,87.18794586828857,,,
Car 11,,77,23,,,start_charge,,starting to charge at Charger 23 (fid=77),87.18794586828857,,0.0,
Car 12,,,,73,,arrived,,arrived,87.5480257663438,,,
Car 12,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),87.5480257663438,,0.0,
Car 3,76.0,35,18,,,done,,done charging,89.60235156286294,,,73.58195384344134
Car 13,,,,8,,arrived,,arrived,89.69896163335066,,,
Car 5,48.0,27,26,,,done,,done charging,90.28901537229648,,,66.63352703186497
Car 13,,,,,16,switch,,"Charger 16 (fid=8) not available, trying Charger 21 (fid=9)",94.69896163335066,21,,
Car 13,,9,21,,,start_charge,,starting to charge at Charger 21 (fid=9),96.11886615657743,,5.0,
Car 14,,,,39,,arrived,,arrived,98.51210610432642,,,
Car 14,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),98.51210610432642,,0.0,
Car 1,93.0,8,16,,,done,,done charging,100.57985391905157,,,114.86945504744664
Car 15,,,,9,,arrived,,arrived,109.8312764179783,,,
Car 15,,9,21,,,start_charge,,starting to charge at Charger 21 (fid=9),109.8312764179783,,0.0,
Car 16,,,,37,,arrived,,arrived,121.19947837345084,,,
Car 16,,37,19,,,start_charge,,starting to charge at Charger 19 (fid=37),121.19947837345084,,0.0,
Car 4,109.0,308440,0,,,done,,done charging,123.8464590957451,,,39.39853473454384
Car 17,,,,53,,arrived,,arrived,126.823855636848,,,
Car 17,,77,23,,,start_charge,,starting to charge at Charger 23 (fid=77),126.823855636848,,0.0,
Car 18,,,,15,,arrived,,arrived,135.50140236191476,,,
Car 19,,,,79,,arrived,,arrived,136.00604766019188,,,
Car 18,,,,,23,switch,,"Charger 23 (fid=77) not available, trying Charger 17 (fid=64)",140.50140236191476,17,,
Car 19,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",141.00604766019188,3,,
Car 19,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),141.26967384175595,,5.0,
Car 20,,,,56,,arrived,,arrived,142.74452525049534,,,
Car 20,,57,14,,,start_charge,,starting to charge at Charger 14 (fid=57),142.74452525049534,,0.0,
Car 21,,,,52,,arrived,,arrived,144.45983177765743,,,
Car 18,,64,17,,,start_charge,,starting to charge at Charger 17 (fid=64),144.69708047756112,,5.0,
Car 9,74.0,307904,2,,,done,,done charging,145.53385053456094,,,284.65712019666825
