car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,61,,arrived,,arrived,14.277877625513483,,,
Car 0,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),14.277877625513483,,0.0,
Car 1,,,,38,,arrived,,arrived,22.197309992884755,,,
Car 1,,4,10,,,start_charge,,starting to charge at Charger 10 (fid=4),22.197309992884755,,0.0,
Car 2,,,,62,,arrived,,arrived,32.65375351775711,,,
Car 2,,6,11,,,start_charge,,starting to charge at Charger 11 (fid=6),32.65375351775711,,0.0,
Car 3,,,,61,,arrived,,arrived,36.235202315771666,,,
Car 3,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),36.235202315771666,,0.0,
Car 4,,,,28,,arrived,,arrived,60.790079493292446,,,
Car 4,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),60.790079493292446,,0.0,
Car 5,,,,17,,arrived,,arrived,63.93173155438879,,,
Car 5,,6,11,,,start_charge,,starting to charge at Charger 11 (fid=6),63.93173155438879,,0.0,
Car 1,61.0,4,10,,,done,,done charging,83.19730999288475,,,164.30281135379124
Car 3,53.0,3,9,,,done,,done charging,89.23520231577166,,,140.0749914334876
Car 0,75.0,3,9,,,done,,done charging,89.27787762551348,,,140.0749914334876
Car 6,,,,56,,arrived,,arrived,97.54321824648324,,,
Car 6,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),97.54321824648324,,0.0,
Car 7,,,,51,,arrived,,arrived,110.2481449257876,,,
Car 7,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),110.2481449257876,,0.0,
Car 8,,,,23,,arrived,,arrived,134.0598576628018,,,
Car 9,,,,3,,arrived,,arrived,135.56124085968045,,,
Car 9,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),135.56124085968045,,0.0,
Car 2,105.0,6,11,,,done,,done charging,137.6537535177571,,,195.36359262615366
Car 5,74.0,6,11,,,done,,done charging,137.9317315543888,,,181.71518128291433
Car 8,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 11 (fid=6)",139.0598576628018,11,,
Car 8,,6,11,,,start_charge,,starting to charge at Charger 11 (fid=6),143.2283886516546,,5.0,
Car 10,,,,39,,arrived,,arrived,148.21581045134687,,,
Car 10,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),148.21581045134687,,0.0,
Car 4,105.0,308440,0,,,done,,done charging,165.79007949329244,,,197.2293398759669
Car 11,,,,67,,arrived,,arrived,179.73869013062776,,,
Car 11,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),179.73869013062776,,0.0,
Car 12,,,,14,,arrived,,arrived,189.03698544141145,,,
Car 12,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),189.03698544141145,,0.0,
Car 9,64.0,3,9,,,done,,done charging,199.56124085968045,,,52.8876363282298
Car 6,105.0,308440,0,,,done,,done charging,202.54321824648324,,,174.96928122495086
Car 8,64.0,6,11,,,done,,done charging,207.2283886516546,,,284.68385879725327
Car 13,,,,4,,arrived,,arrived,208.5811925219601,,,
Car 13,,6,11,,,start_charge,,starting to charge at Charger 11 (fid=6),208.5811925219601,,0.0,
Car 14,,,,82,,arrived,,arrived,218.34408843264973,,,
Car 14,,91,8,,,start_charge,,starting to charge at Charger 8 (fid=91),218.34408843264973,,0.0,
Car 7,115.0,308108,4,,,done,,done charging,225.24814492578759,,,240.73257720431047
Car 11,46.0,308702,1,,,done,,done charging,225.73869013062776,,,192.27447817342818
Car 15,,,,50,,arrived,,arrived,230.18768707646333,,,
Car 15,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),230.18768707646333,,0.0,
Car 12,53.0,308440,0,,,done,,done charging,242.03698544141145,,,132.81305867336218
Car 10,111.0,3,9,,,done,,done charging,259.2158104513469,,,52.897065614166266
Car 14,48.0,91,8,,,done,,done charging,266.34408843264976,,,114.33957705772332
Car 16,,,,72,,arrived,,arrived,271.3908726229981,,,
Car 16,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),271.3908726229981,,0.0,
Car 17,,,,40,,arrived,,arrived,278.0916394971113,,,
Car 17,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),278.0916394971113,,0.0,
Car 18,,,,46,,arrived,,arrived,284.47511137208943,,,
Car 18,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),284.47511137208943,,0.0,
Car 19,,,,4,,arrived,,arrived,292.0827184285978,,,
Car 19,,4,10,,,start_charge,,starting to charge at Charger 10 (fid=4),292.0827184285978,,0.0,
Car 20,,,,4,,arrived,,arrived,301.860705088185,,,
