car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,62,,arrived,,arrived,22.398715883702522,,,
Car 0,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),22.398715883702522,,0.0,
Car 1,,,,11,,arrived,,arrived,27.780441468901287,,,
Car 1,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),27.780441468901287,,0.0,
Car 2,,,,37,,arrived,,arrived,68.31236475086732,,,
Car 2,,5,5,,,start_charge,,starting to charge at Charger 5 (fid=5),68.31236475086732,,0.0,
Car 1,79.0,308440,0,,,done,,done charging,106.78044146890129,,,247.88833037687752
Car 3,,,,5,,arrived,,arrived,111.99371099918048,,,
Car 3,,5,5,,,start_charge,,starting to charge at Charger 5 (fid=5),111.99371099918048,,0.0,
Car 2,45.0,5,5,,,done,,done charging,113.31236475086732,,,148.86565000518124
Car 4,,,,37,,arrived,,arrived,120.3861032448674,,,
Car 4,,5,5,,,start_charge,,starting to charge at Charger 5 (fid=5),120.3861032448674,,0.0,
Car 0,104.0,307904,2,,,done,,done charging,126.39871588370252,,,332.99987493080835
Car 5,,,,73,,arrived,,arrived,150.1669248031325,,,
Car 5,,,,,5,switch,,"Charger 5 (fid=5) not available, trying Charger 1 (fid=308702)",155.1669248031325,1,,
Car 5,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),158.72203816055244,,5.0,
Car 4,55.0,5,5,,,done,,done charging,175.3861032448674,,,148.86565000518124
Car 6,,,,71,,arrived,,arrived,184.84887883098006,,,
Car 6,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),184.84887883098006,,0.0,
Car 5,50.0,308702,1,,,done,,done charging,208.72203816055244,,,326.62528984835353
Car 3,104.0,5,5,,,done,,done charging,215.99371099918048,,,33.65698085203282
Car 7,,,,29,,arrived,,arrived,233.89787820191628,,,
Car 7,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),233.89787820191628,,0.0,
Car 6,66.0,308440,0,,,done,,done charging,250.84887883098006,,,103.02087371671979
Car 8,,,,14,,arrived,,arrived,273.25622809069716,,,
Car 8,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),273.25622809069716,,0.0,
Car 9,,,,5,,arrived,,arrived,276.9990025610171,,,
Car 9,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),276.9990025610171,,0.0,
Car 10,,,,54,,arrived,,arrived,302.4537459290887,,,
Car 10,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),302.4537459290887,,0.0,
Car 11,,,,7,,arrived,,arrived,322.7411762637261,,,
Car 11,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),322.7411762637261,,0.0,
Car 7,102.0,308702,1,,,done,,done charging,335.8978782019163,,,99.80849291607737
Car 12,,,,77,,arrived,,arrived,342.2088235376248,,,
Car 12,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 2 (fid=307904)",347.2088235376248,2,,
Car 12,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),350.71495655225624,,5.0,
Car 9,75.0,308108,4,,,done,,done charging,351.9990025610171,,,216.4729283879323
Car 10,61.0,308440,0,,,done,,done charging,363.4537459290887,,,186.2715086920258
Car 13,,,,23,,arrived,,arrived,366.6568516786809,,,
Car 13,,5,5,,,start_charge,,starting to charge at Charger 5 (fid=5),366.6568516786809,,0.0,
Car 14,,,,67,,arrived,,arrived,369.4294296957976,,,
Car 14,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),369.4294296957976,,0.0,
Car 8,99.0,308440,0,,,done,,done charging,372.25622809069716,,,132.81305867336218
Car 15,,,,5,,arrived,,arrived,374.28073214799196,,,
Car 15,,5,5,,,start_charge,,starting to charge at Charger 5 (fid=5),374.28073214799196,,0.0,
Car 16,,,,21,,arrived,,arrived,387.12125522700154,,,
Car 17,,,,31,,arrived,,arrived,390.37614310013896,,,
Car 17,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),390.37614310013896,,0.0,
Car 16,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",392.12125522700154,3,,
Car 16,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),392.3848814085656,,5.0,
Car 18,,,,18,,arrived,,arrived,395.42570742815474,,,
Car 18,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),395.42570742815474,,0.0,
Car 19,,,,4,,arrived,,arrived,403.50392211493255,,,
Car 19,,,,,5,switch,,"Charger 5 (fid=5) not available, trying Charger 1 (fid=308702)",408.50392211493255,1,,
Car 19,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),412.0590354723525,,5.0,
Car 20,,,,5,,arrived,,arrived,415.42978718473773,,,
Car 20,,,,,5,switch,,"Charger 5 (fid=5) not available, trying Charger 1 (fid=308702)",420.42978718473773,1,,
Car 13,58.0,5,5,,,done,,done charging,424.6568516786809,,,221.2671675559766
Car 21,,,,11,,arrived,,arrived,425.2627429839582,,,
Car 22,,,,44,,arrived,,arrived,426.1001662547687,,,
Car 20,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 0 (fid=308440)",428.9849005421577,0,,
Car 21,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 5 (fid=5)",430.2627429839582,5,,
Car 22,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 5 (fid=5)",431.1001662547687,5,,
Car 23,,,,32,,arrived,,arrived,432.5934078081889,,,
Car 22,,5,5,,,start_charge,,starting to charge at Charger 5 (fid=5),434.6552796121886,,5.0,
Car 24,,,,10,,arrived,,arrived,436.0040142736044,,,
Car 25,,,,18,,arrived,,arrived,436.87106490507415,,,
Car 20,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 2 (fid=307904)",437.0953531695561,2,,
Car 26,,,,37,,arrived,,arrived,437.47068473918443,,,
Car 23,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 0 (fid=308440)",437.5934078081889,0,,
Car 14,71.0,308702,1,,,done,,done charging,440.4294296957976,,,192.27447817342818
Car 21,,,,,5,switch,,"Charger 5 (fid=5) not available, trying Charger 2 (fid=307904)",440.81992629442533,2,,
Car 24,,,,,5,switch,,"Charger 5 (fid=5) not available, trying Charger 1 (fid=308702)",441.0040142736044,1,,
Car 25,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 2 (fid=307904)",441.87106490507415,2,,
Car 26,,,,,5,switch,,"Charger 5 (fid=5) not available, trying Charger 1 (fid=308702)",442.47068473918443,1,,
Car 11,120.0,308108,4,,,done,,done charging,442.7411762637261,,,138.47203364136507
Car 27,,,,11,,arrived,,arrived,443.0198906911589,,,
Car 24,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),444.55912763102435,,5.0,
Car 12,94.0,307904,2,,,done,,done charging,444.71495655225624,,,280.6474449116342
Car 20,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),444.71495655225624,,18.28311588380683,
