car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,62,,arrived,,arrived,22.398715883702522,,,
Car 0,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),22.398715883702522,,0.0,
Car 1,,,,11,,arrived,,arrived,27.780441468901287,,,
Car 1,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),27.780441468901287,,0.0,
Car 2,,,,37,,arrived,,arrived,68.31236475086732,,,
Car 2,,5,5,,,start_charge,,starting to charge at Charger 5 (fid=5),68.31236475086732,,0.0,
Car 1,79.0,308440,0,,,done,,done charging,106.78044146890129,,,247.88833037687752
Car 3,,,,5,,arrived,,arrived,111.99371099918048,,,
Car 3,,5,5,,,start_charge,,starting to charge at Charger 5 (fid=5),111.99371099918048,,0.0,
Car 2,45.0,5,5,,,done,,done charging,113.31236475086732,,,148.86565000518124
Car 4,,,,37,,arrived,,arrived,120.3861032448674,,,
Car 4,,5,5,,,start_charge,,starting to charge at Charger 5 (fid=5),120.3861032448674,,0.0,
Car 0,104.0,3,9,,,done,,done charging,126.39871588370252,,,228.93059149510836
Car 5,,,,73,,arrived,,arrived,150.1669248031325,,,
Car 5,,,,,5,switch,,"Charger 5 (fid=5) not available, trying Charger 1 (fid=308702)",155.1669248031325,1,,
Car 5,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),158.72203816055244,,5.0,
Car 4,55.0,5,5,,,done,,done charging,175.3861032448674,,,148.86565000518124
Car 6,,,,71,,arrived,,arrived,184.84887883098006,,,
Car 6,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),184.84887883098006,,0.0,
Car 5,50.0,308702,1,,,done,,done charging,208.72203816055244,,,326.62528984835353
Car 3,104.0,5,5,,,done,,done charging,215.99371099918048,,,33.65698085203282
Car 7,,,,29,,arrived,,arrived,233.89787820191628,,,
Car 7,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),233.89787820191628,,0.0,
Car 6,66.0,308440,0,,,done,,done charging,250.84887883098006,,,103.02087371671979
Car 8,,,,14,,arrived,,arrived,273.25622809069716,,,
Car 8,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),273.25622809069716,,0.0,
Car 9,,,,5,,arrived,,arrived,276.9990025610171,,,
Car 9,,2,7,,,start_charge,,starting to charge at Charger 7 (fid=2),276.9990025610171,,0.0,
Car 10,,,,54,,arrived,,arrived,302.4537459290887,,,
Car 10,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),302.4537459290887,,0.0,
Car 11,,,,7,,arrived,,arrived,322.7411762637261,,,
Car 11,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),322.7411762637261,,0.0,
Car 12,,,,77,,arrived,,arrived,327.12125522700154,,,
Car 12,,1,6,,,start_charge,,starting to charge at Charger 6 (fid=1),327.12125522700154,,0.0,
Car 7,102.0,308702,1,,,done,,done charging,335.8978782019163,,,99.80849291607737
Car 13,,,,23,,arrived,,arrived,342.2088235376248,,,
Car 13,,5,5,,,start_charge,,starting to charge at Charger 5 (fid=5),342.2088235376248,,0.0,
Car 9,75.0,2,7,,,done,,done charging,351.9990025610171,,,214.13464108720677
Car 10,61.0,308440,0,,,done,,done charging,363.4537459290887,,,186.2715086920258
Car 14,,,,67,,arrived,,arrived,366.1001662547687,,,
Car 14,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),366.1001662547687,,0.0,
Car 15,,,,5,,arrived,,arrived,366.6568516786809,,,
Car 15,,5,5,,,start_charge,,starting to charge at Charger 5 (fid=5),366.6568516786809,,0.0,
Car 16,,,,21,,arrived,,arrived,369.4294296957976,,,
Car 16,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),369.4294296957976,,0.0,
Car 8,99.0,308440,0,,,done,,done charging,372.25622809069716,,,132.81305867336218
Car 17,,,,31,,arrived,,arrived,374.28073214799196,,,
Car 17,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),374.28073214799196,,0.0,
Car 18,,,,18,,arrived,,arrived,383.0198906911589,,,
Car 18,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),383.0198906911589,,0.0,
Car 19,,,,4,,arrived,,arrived,390.37614310013896,,,
Car 19,,,,,5,switch,,"Charger 5 (fid=5) not available, trying Charger 1 (fid=308702)",395.37614310013896,1,,
Car 20,,,,5,,arrived,,arrived,395.42570742815474,,,
Car 19,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),398.9312564575589,,5.0,
Car 13,58.0,5,5,,,done,,done charging,400.2088235376248,,,221.2671675559766
Car 20,,5,5,,,start_charge,,starting to charge at Charger 5 (fid=5),400.2088235376248,,4.783116109470086,
Car 21,,,,11,,arrived,,arrived,403.50392211493255,,,
Car 22,,,,44,,arrived,,arrived,404.76571301546574,,,
Car 23,,,,32,,arrived,,arrived,406.45256803413065,,,
Car 21,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 5 (fid=5)",408.50392211493255,5,,
Car 22,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 5 (fid=5)",409.76571301546574,5,,
Car 23,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 0 (fid=308440)",411.45256803413065,0,,
Car 24,,,,10,,arrived,,arrived,415.42978718473773,,,
Car 22,,,,,5,switch,,"Charger 5 (fid=5) not available, trying Charger 0 (fid=308440)",418.3208263728857,0,,
Car 21,,,,,5,switch,,"Charger 5 (fid=5) not available, trying Charger 6 (fid=1)",419.06110542539966,6,,
Car 23,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 5 (fid=5)",419.5630206615291,5,,
Car 24,,,,,5,switch,,"Charger 5 (fid=5) not available, trying Charger 9 (fid=3)",420.42978718473773,9,,
Car 12,94.0,1,6,,,done,,done charging,421.12125522700154,,,226.10647638976275
Car 25,,,,18,,arrived,,arrived,421.4089895353019,,,
Car 26,,,,37,,arrived,,arrived,423.2873613666651,,,
Car 27,,,,11,,arrived,,arrived,425.2627429839582,,,
Car 21,,1,6,,,start_charge,,starting to charge at Charger 6 (fid=1),426.204798208442,,10.0,
Car 25,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 2 (fid=307904)",426.4089895353019,2,,
Car 24,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),427.2252808556498,,5.0,
Car 26,,,,,5,switch,,"Charger 5 (fid=5) not available, trying Charger 1 (fid=308702)",428.2873613666651,1,,
Car 22,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 2 (fid=307904)",428.8780096833528,2,,
Car 23,,,,,5,switch,,"Charger 5 (fid=5) not available, trying Charger 2 (fid=307904)",430.1202039719962,2,,
