car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,73,,arrived,,arrived,37.374101693382116,,,
Car 0,,9,14,,,start_charge,,starting to charge at Charger 14 (fid=9),37.374101693382116,,0.0,
Car 1,,,,4,,arrived,,arrived,44.39391448439584,,,
Car 1,,6,11,,,start_charge,,starting to charge at Charger 11 (fid=6),44.39391448439584,,0.0,
Car 2,,,,77,,arrived,,arrived,44.50721935564376,,,
Car 2,,1,6,,,start_charge,,starting to charge at Charger 6 (fid=1),44.50721935564376,,0.0,
Car 3,,,,64,,arrived,,arrived,47.7116139339418,,,
Car 3,,2,7,,,start_charge,,starting to charge at Charger 7 (fid=2),47.7116139339418,,0.0,
Car 4,,,,9,,arrived,,arrived,56.54701702662302,,,
Car 4,,9,14,,,start_charge,,starting to charge at Charger 14 (fid=9),56.54701702662302,,0.0,
Car 5,,,,3,,arrived,,arrived,61.74031369701689,,,
Car 5,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),61.74031369701689,,0.0,
Car 6,,,,56,,arrived,,arrived,87.93735926268633,,,
Car 6,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),87.93735926268633,,0.0,
Car 7,,,,26,,arrived,,arrived,98.93847318821545,,,
Car 7,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),98.93847318821545,,0.0,
Car 0,77.0,9,14,,,done,,done charging,114.37410169338212,,,173.15604487774573
Car 8,,,,41,,arrived,,arrived,115.33949979992502,,,
Car 8,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),115.33949979992502,,0.0,
Car 9,,,,22,,arrived,,arrived,116.60140301989883,,,
Car 9,,13,18,,,start_charge,,starting to charge at Charger 18 (fid=13),116.60140301989883,,0.0,
Car 4,65.0,9,14,,,done,,done charging,121.54701702662302,,,44.85426999366072
Car 3,76.0,2,7,,,done,,done charging,123.7116139339418,,,151.01174745770555
Car 10,,,,14,,arrived,,arrived,126.79235787918866,,,
Car 10,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 16 (fid=11)",131.79235787918867,16,,
Car 10,,11,16,,,start_charge,,starting to charge at Charger 16 (fid=11),134.76820818383305,,5.000000000000014,
Car 11,,,,11,,arrived,,arrived,134.79436995718982,,,
Car 11,,11,16,,,start_charge,,starting to charge at Charger 16 (fid=11),134.79436995718982,,0.0,
Car 12,,,,10,,arrived,,arrived,148.14414286692983,,,
Car 12,,10,15,,,start_charge,,starting to charge at Charger 15 (fid=10),148.14414286692983,,0.0,
Car 2,104.0,1,6,,,done,,done charging,148.50721935564377,,,226.10647638976275
