car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 134,,,,41,,arrived,,arrived,3.0,,
Car 134,,31,6,,,start_charge,,starting to charge at Charger 6 (fid=31),3.0,,
Car 121,,,,68,,arrived,,arrived,17.0,,
Car 168,,,,61,,arrived,,arrived,17.0,,
Car 121,,21,19,,,start_charge,,starting to charge at Charger 19 (fid=21),17.0,,
Car 168,,40,11,,,start_charge,,starting to charge at Charger 11 (fid=40),17.0,,
Car 133,,,,32,,arrived,,arrived,21.0,,
Car 133,,33,12,,,start_charge,,starting to charge at Charger 12 (fid=33),21.0,,
Car 234,,,,24,,arrived,,arrived,32.0,,
Car 234,,22,7,,,start_charge,,starting to charge at Charger 7 (fid=22),32.0,,
Car 116,,,,45,,arrived,,arrived,35.0,,
Car 116,,11,4,,,start_charge,,starting to charge at Charger 4 (fid=11),35.0,,
Car 251,,,,32,,arrived,,arrived,37.0,,
Car 251,,,,,12,switch,,"Charger 12 (fid=33) not available, trying Charger 14 (fid=28)",38.0,14,
Car 251,,28,14,,,start_charge,,starting to charge at Charger 14 (fid=28),38.7308632208641,,
Car 69,,,,58,,arrived,,arrived,39.0,,
Car 69,,5,16,,,start_charge,,starting to charge at Charger 16 (fid=5),39.0,,
Car 44,,,,51,,arrived,,arrived,49.0,,
Car 77,,,,42,,arrived,,arrived,49.0,,
Car 77,,47,5,,,start_charge,,starting to charge at Charger 5 (fid=47),49.0,,
Car 44,,,,,11,switch,,"Charger 11 (fid=40) not available, trying Charger 17 (fid=75)",50.0,17,
Car 44,,75,17,,,start_charge,,starting to charge at Charger 17 (fid=75),53.8914066611921,,
Car 2,,,,41,,arrived,,arrived,56.0,,
Car 166,,,,11,,arrived,,arrived,57.0,,
Car 2,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 5 (fid=47)",57.0,5,
Car 166,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 12 (fid=33)",58.0,12,
Car 2,,,,,5,switch,,"Charger 5 (fid=47) not available, trying Charger 9 (fid=28)",59.25578751060719,9,
Car 273,,,,54,,arrived,,arrived,60.0,,
Car 273,,56,20,,,start_charge,,starting to charge at Charger 20 (fid=56),60.0,,
Car 2,,28,9,,,start_charge,,starting to charge at Charger 9 (fid=28),60.628141346026354,,
Car 166,,,,,12,switch,,"Charger 12 (fid=33) not available, trying Charger 14 (fid=28)",61.67836614782022,14,
Car 218,,,,67,,arrived,,arrived,62.0,,
Car 218,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 4 (fid=11)",63.0,4,
Car 166,,,,,14,switch,,"Charger 14 (fid=28) not available, trying Charger 19 (fid=21)",63.40922936868432,19,
Car 166,,,,,19,switch,,"Charger 19 (fid=21) not available, trying Charger 20 (fid=56)",66.9309172222751,20,
Car 50,,,,14,,arrived,,arrived,68.0,,
