car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 959,,,,4,,arrived,,arrived,2.0,,,
Car 959,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),2.0,,0.0,
Car 652,,,,10,,arrived,,arrived,3.0,,,
Car 652,,38,5,,,start_charge,,starting to charge at Charger 5 (fid=38),3.0,,0.0,
Car 1405,,,,66,,arrived,,arrived,5.0,,,
Car 1405,,38,5,,,start_charge,,starting to charge at Charger 5 (fid=38),5.0,,0.0,
Car 1476,,,,40,,arrived,,arrived,7.0,,,
Car 1476,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),7.0,,0.0,
Car 973,,,,1,,arrived,,arrived,9.0,,,
Car 973,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),9.0,,0.0,
Car 8,,,,58,,arrived,,arrived,11.0,,,
Car 924,,,,37,,arrived,,arrived,11.0,,,
Car 8,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),11.0,,0.0,
Car 924,,38,5,,,start_charge,,starting to charge at Charger 5 (fid=38),11.0,,0.0,
Car 503,,,,88,,arrived,,arrived,12.0,,,
Car 636,,,,73,,arrived,,arrived,12.0,,,
Car 1427,,,,13,,arrived,,arrived,12.0,,,
Car 503,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),12.0,,0.0,
Car 636,,38,5,,,start_charge,,starting to charge at Charger 5 (fid=38),12.0,,0.0,
Car 1427,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),12.0,,0.0,
Car 779,,,,24,,arrived,,arrived,13.0,,,
Car 923,,,,42,,arrived,,arrived,13.0,,,
Car 981,,,,24,,arrived,,arrived,13.0,,,
Car 779,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),13.0,,0.0,
Car 923,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),13.0,,0.0,
Car 981,,38,5,,,start_charge,,starting to charge at Charger 5 (fid=38),13.0,,0.0,
Car 522,,,,124,,arrived,,arrived,14.0,,,
Car 1504,,,,4,,arrived,,arrived,14.0,,,
Car 522,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),14.0,,0.0,
Car 1504,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),14.0,,0.0,
Car 1043,,,,82,,arrived,,arrived,15.0,,,
Car 1043,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),15.0,,0.0,
Car 1045,,,,41,,arrived,,arrived,16.0,,,
Car 1045,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),16.0,,0.0,
Car 94,,,,31,,arrived,,arrived,20.0,,,
Car 557,,,,46,,arrived,,arrived,20.0,,,
Car 996,,,,8,,arrived,,arrived,20.0,,,
Car 94,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),20.0,,0.0,
Car 557,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),20.0,,0.0,
Car 839,,,,19,,arrived,,arrived,23.0,,,
Car 839,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),23.0,,0.0,
Car 195,,,,18,,arrived,,arrived,24.0,,,
Car 1357,,,,24,,arrived,,arrived,24.0,,,
Car 195,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),24.0,,0.0,
Car 975,,,,63,,arrived,,arrived,25.0,,,
Car 1331,,,,19,,arrived,,arrived,25.0,,,
Car 1485,,,,54,,arrived,,arrived,25.0,,,
Car 996,,,,,5,switch,,"Charger 5 (fid=38) not available, trying Charger 4 (fid=17)",25.0,4,,
Car 1331,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),25.0,,0.0,
Car 1485,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),25.0,,0.0,
Car 19,,,,34,,arrived,,arrived,29.0,,,
Car 1357,,,,,5,switch,,"Charger 5 (fid=38) not available, trying Charger 4 (fid=17)",29.0,4,,
Car 19,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),29.0,,0.0,
Car 584,,,,25,,arrived,,arrived,30.0,,,
Car 1461,,,,9,,arrived,,arrived,30.0,,,
Car 975,,,,,5,switch,,"Charger 5 (fid=38) not available, trying Charger 4 (fid=17)",30.0,4,,
Car 996,,,,,4,switch,,"Charger 4 (fid=17) not available, trying Charger 2 (fid=17)",31.86055473925059,2,,
Car 1275,,,,60,,arrived,,arrived,33.0,,,
Car 1275,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),33.0,,0.0,
Car 265,,,,46,,arrived,,arrived,34.0,,,
Car 1058,,,,49,,arrived,,arrived,34.0,,,
Car 1333,,,,36,,arrived,,arrived,34.0,,,
Car 1333,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),34.0,,0.0,
Car 996,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),34.22335820089515,,10.0,
Car 1306,,,,56,,arrived,,arrived,35.0,,,
Car 584,,,,,5,switch,,"Charger 5 (fid=38) not available, trying Charger 4 (fid=17)",35.0,4,,
Car 1461,,,,,5,switch,,"Charger 5 (fid=38) not available, trying Charger 2 (fid=17)",35.0,2,,
Car 1357,,,,,4,switch,,"Charger 4 (fid=17) not available, trying Charger 3 (fid=19)",35.86055473925059,3,,
Car 172,,,,65,,arrived,,arrived,36.0,,,
Car 328,,,,4,,arrived,,arrived,36.0,,,
Car 799,,,,47,,arrived,,arrived,36.0,,,
Car 328,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),36.0,,0.0,
Car 975,,,,,4,switch,,"Charger 4 (fid=17) not available, trying Charger 2 (fid=17)",36.86055473925059,2,,
Car 1120,,,,37,,arrived,,arrived,38.0,,,
Car 1231,,,,71,,arrived,,arrived,38.0,,,
Car 694,,,,17,,arrived,,arrived,39.0,,,
Car 1224,,,,37,,arrived,,arrived,39.0,,,
Car 265,,,,,4,switch,,"Charger 4 (fid=17) not available, trying Charger 5 (fid=38)",39.0,5,,
Car 1058,,,,,5,switch,,"Charger 5 (fid=38) not available, trying Charger 4 (fid=17)",39.0,4,,
Car 678,,,,61,,arrived,,arrived,40.0,,,
Car 1306,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",40.0,2,,
Car 738,,,,19,,arrived,,arrived,41.0,,,
Car 1051,,,,72,,arrived,,arrived,41.0,,,
Car 172,,,,,5,switch,,"Charger 5 (fid=38) not available, trying Charger 4 (fid=17)",41.0,4,,
Car 799,,,,,5,switch,,"Charger 5 (fid=38) not available, trying Charger 4 (fid=17)",41.0,4,,
Car 584,,,,,4,switch,,"Charger 4 (fid=17) not available, trying Charger 3 (fid=19)",41.86055473925059,3,,
Car 31,,,,61,,arrived,,arrived,42.0,,,
Car 880,,,,87,,arrived,,arrived,42.0,,,
Car 880,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),42.0,,0.0,
Car 1357,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",42.81328836452109,2,,
Car 1411,,,,58,,arrived,,arrived,43.0,,,
Car 1120,,,,,5,switch,,"Charger 5 (fid=38) not available, trying Charger 4 (fid=17)",43.0,4,,
Car 1231,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",43.0,2,,
Car 1411,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),43.0,,0.0,
Car 1461,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 4 (fid=17)",43.413515297384215,4,,
Car 596,,,,61,,arrived,,arrived,44.0,,,
Car 1036,,,,21,,arrived,,arrived,44.0,,,
Car 694,,,,,4,switch,,"Charger 4 (fid=17) not available, trying Charger 5 (fid=38)",44.0,5,,
Car 1224,,,,,5,switch,,"Charger 5 (fid=38) not available, trying Charger 4 (fid=17)",44.0,4,,
