car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 52,,,,4,,arrived,arrived,2.0,,,
Car 275,,,,52,,arrived,arrived,2.0,,,
Car 52,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),2.0,,0.0,
Car 275,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),2.0,,0.0,
Car 214,,,,4,,arrived,arrived,3.0,,,
Car 214,,49,7,,,start_charge,starting to charge at Charger 7 (fid=49),3.0,,0.0,
Car 283,,,,51,,arrived,arrived,4.0,,,
Car 283,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),4.0,,0.0,
Car 413,,,,58,,arrived,arrived,11.0,,,
Car 413,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),11.0,,0.0,
Car 325,,,,117,,arrived,arrived,13.0,,,
Car 325,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),13.0,,0.0,
Car 174,,,,2,,arrived,arrived,16.0,,,
Car 174,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),16.0,,0.0,
Car 288,,,,18,,arrived,arrived,20.0,,,
Car 499,,,,31,,arrived,arrived,20.0,,,
Car 288,,71,5,,,start_charge,starting to charge at Charger 5 (fid=71),20.0,,0.0,
Car 499,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),20.0,,0.0,
Car 400,,,,76,,arrived,arrived,21.0,,,
Car 400,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),21.0,,0.0,
Car 144,,,,50,,arrived,arrived,24.0,,,
Car 144,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),24.0,,0.0,
Car 15,,,,21,,arrived,arrived,25.0,,,
Car 42,,,,14,,arrived,arrived,25.0,,,
Car 387,,,,4,,arrived,arrived,25.0,,,
Car 15,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),25.0,,0.0,
Car 42,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),25.0,,0.0,
Car 387,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),25.0,,0.0,
Car 424,,,,34,,arrived,arrived,29.0,,,
Car 424,,71,5,,,start_charge,starting to charge at Charger 5 (fid=71),29.0,,0.0,
Car 126,,,,9,,arrived,arrived,32.0,,,
Car 126,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),32.0,,0.0,
Car 301,,,,65,,arrived,arrived,41.0,,,
