car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,10,,arrived,,arrived,1.0,,,
Car 0,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),1.0,,0.0,
Car 452,,,,72,,arrived,,arrived,2.0,,,
Car 452,,72,5,,,start_charge,,starting to charge at Charger 5 (fid=72),2.0,,0.0,
Car 173,,,,8,,arrived,,arrived,6.0,,,
Car 173,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),6.0,,0.0,
Car 143,,,,17,,arrived,,arrived,13.0,,,
Car 143,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),13.0,,0.0,
Car 225,,,,54,,arrived,,arrived,16.0,,,
Car 225,,72,5,,,start_charge,,starting to charge at Charger 5 (fid=72),16.0,,0.0,
Car 69,,,,4,,arrived,,arrived,29.0,,,
Car 69,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),29.0,,0.0,
Car 61,,,,77,,arrived,,arrived,31.0,,,
Car 61,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),31.0,,0.0,
Car 369,,,,45,,arrived,,arrived,35.0,,,
Car 369,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),35.0,,0.0,
Car 286,,,,50,,arrived,,arrived,38.0,,,
Car 286,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),38.0,,0.0,
Car 301,,,,30,,arrived,,arrived,42.0,,,
Car 301,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),42.0,,0.0,
Car 418,,,,52,,arrived,,arrived,47.0,,,
Car 418,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),47.0,,0.0,
Car 374,,,,60,,arrived,,arrived,48.0,,,
Car 374,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),48.0,,0.0,
Car 93,,,,73,,arrived,,arrived,50.0,,,
Car 93,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),50.0,,0.0,
Car 443,,,,32,,arrived,,arrived,55.0,,,
Car 443,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),55.0,,0.0,
Car 65,,,,2,,arrived,,arrived,62.0,,,
Car 65,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),62.0,,0.0,
Car 454,,,,118,,arrived,,arrived,63.0,,,
Car 454,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),63.0,,0.0,
Car 409,,,,14,,arrived,,arrived,66.0,,,
Car 409,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),66.0,,0.0,
Car 91,,,,46,,arrived,,arrived,67.0,,,
Car 91,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),67.0,,0.0,
Car 173,68.0,17,4,,,done,,done charging,74.0,,,226.96083866827195
Car 375,,,,60,,arrived,,arrived,75.0,,,
Car 399,,,,4,,arrived,,arrived,76.0,,,
Car 399,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),76.0,,0.0,
Car 375,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",80.0,0,,
Car 410,,,,1,,arrived,,arrived,81.0,,,
Car 61,50.0,1,0,,,done,,done charging,81.0,,,129.11660621313655
Car 410,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),81.0,,0.0,
Car 375,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),82.16904418412601,,5.0,
Car 401,,,,71,,arrived,,arrived,83.0,,,
Car 401,,72,5,,,start_charge,,starting to charge at Charger 5 (fid=72),83.0,,0.0,
Car 256,,,,84,,arrived,,arrived,86.0,,,
Car 256,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),86.0,,0.0,
Car 0,86.0,17,2,,,done,,done charging,87.0,,,259.806192174072
