car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,61,,arrived,,arrived,14.277877625513483,,,
Car 0,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),14.277877625513483,,0.0,
Car 1,,,,38,,arrived,,arrived,22.197309992884755,,,
Car 1,,4,10,,,start_charge,,starting to charge at Charger 10 (fid=4),22.197309992884755,,0.0,
Car 2,,,,62,,arrived,,arrived,32.65375351775711,,,
Car 2,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),32.65375351775711,,0.0,
Car 3,,,,61,,arrived,,arrived,63.93173155438879,,,
Car 3,,,,,9,switch,,"Charger 9 (fid=3) not available, trying Charger 6 (fid=1)",68.93173155438879,6,,
Car 3,,1,6,,,start_charge,,starting to charge at Charger 6 (fid=1),74.76569770410912,,5.0,
Car 1,61.0,4,10,,,done,,done charging,83.19730999288475,,,164.30281135379124
Car 0,75.0,3,9,,,done,,done charging,89.27787762551348,,,140.0749914334876
Car 4,,,,28,,arrived,,arrived,96.23520231577166,,,
Car 4,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),96.23520231577166,,0.0,
Car 5,,,,17,,arrived,,arrived,97.54321824648324,,,
Car 5,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),97.54321824648324,,0.0,
Car 6,,,,56,,arrived,,arrived,120.79007949329245,,,
Car 6,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),120.79007949329245,,0.0,
Car 3,53.0,1,6,,,done,,done charging,127.76569770410912,,,419.7635025576588
Car 7,,,,51,,arrived,,arrived,135.56124085968045,,,
Car 7,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),135.56124085968045,,0.0,
Car 2,105.0,3,9,,,done,,done charging,137.6537535177571,,,228.93059149510836
Car 8,,,,23,,arrived,,arrived,170.24814492578759,,,
Car 5,74.0,307904,2,,,done,,done charging,171.54321824648324,,,195.70595856928733
Car 8,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 2 (fid=307904)",175.24814492578759,2,,
Car 8,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),179.58463242468088,,5.0,
Car 9,,,,3,,arrived,,arrived,194.0598576628018,,,
Car 9,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),194.0598576628018,,0.0,
Car 4,105.0,308440,0,,,done,,done charging,201.23520231577166,,,197.2293398759669
Car 10,,,,39,,arrived,,arrived,208.21581045134687,,,
Car 10,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),208.21581045134687,,0.0,
Car 6,105.0,308440,0,,,done,,done charging,225.79007949329247,,,174.96928122495086
Car 11,,,,67,,arrived,,arrived,239.73869013062776,,,
Car 11,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),239.73869013062776,,0.0,
Car 8,64.0,307904,2,,,done,,done charging,243.58463242468088,,,298.67463608362624
Car 7,115.0,308108,4,,,done,,done charging,250.56124085968045,,,240.73257720431047
Car 9,64.0,3,9,,,done,,done charging,258.0598576628018,,,52.8876363282298
Car 12,,,,14,,arrived,,arrived,268.5811925219601,,,
Car 12,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),268.5811925219601,,0.0,
Car 13,,,,4,,arrived,,arrived,278.3440884326497,,,
Car 13,,1,6,,,start_charge,,starting to charge at Charger 6 (fid=1),278.3440884326497,,0.0,
Car 11,46.0,308702,1,,,done,,done charging,285.7386901306278,,,192.27447817342818
Car 14,,,,82,,arrived,,arrived,290.1876870764633,,,
Car 14,,91,8,,,start_charge,,starting to charge at Charger 8 (fid=91),290.1876870764633,,0.0,
Car 15,,,,50,,arrived,,arrived,309.03698544141145,,,
Car 15,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),309.03698544141145,,0.0,
Car 10,111.0,3,9,,,done,,done charging,319.2158104513469,,,52.897065614166266
Car 12,53.0,308440,0,,,done,,done charging,321.5811925219601,,,132.81305867336218
Car 16,,,,72,,arrived,,arrived,331.3908726229981,,,
Car 16,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),331.3908726229981,,0.0,
Car 17,,,,40,,arrived,,arrived,338.0916394971113,,,
Car 17,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),338.0916394971113,,0.0,
Car 14,48.0,91,8,,,done,,done charging,338.1876870764633,,,114.33957705772332
Car 18,,,,46,,arrived,,arrived,340.28468852217554,,,
Car 18,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),340.28468852217554,,0.0,
Car 19,,,,4,,arrived,,arrived,344.47511137208943,,,
Car 19,,4,10,,,start_charge,,starting to charge at Charger 10 (fid=4),344.47511137208943,,0.0,
